"Player_ID";"Deposit_Amount";"Withdraw_Amount";"Number_of_Games_Played";"Loyalty_Points";"Rank_Position"
972;105;0;0;1;8118
536;100;0;0;1;8118
173;100;0;0;1;8118
684;100;0;0;1;8118
382;50;0;0;1;8118
500;70;0;0;1;8118
926;100;0;0;1;8118
980;110;0;0;1;8118
283;100;0;0;1;8118
252;50;0;0;1;8118
133;91;0;0;1;8118
795;50;0;0;1;8118
796;100;0;0;1;8118
44;100;0;0;1;8118
837;50;0;0;1;8118
720;100;0;0;1;8118
31;100;0;0;1;8118
944;100;0;0;1;8118
497;101;0;0;1;8118
52;50;0;0;1;8118
690;80;0;0;1;8118
637;50;0;0;1;8118
776;50;0;0;1;8118
647;100;0;0;1;8118
518;100;0;0;1;8118
14;100;0;0;1;8118
690;100;0;0;1;8118
106;50;0;0;1;8118
684;100;0;0;1;8118
390;100;0;0;1;8118
145;50;0;0;1;8118
720;100;0;0;1;8118
851;100;0;0;1;8118
44;50;0;0;1;8118
352;99;0;0;1;8118
44;100;0;0;1;8118
133;91;0;0;1;8118
544;100;0;0;1;8118
431;70;0;0;1;8118
210;50;0;0;1;8118
931;128;0;0;1;8118
139;100;0;0;1;8118
497;100;0;0;1;8118
230;90;0;0;1;8118
106;110;0;0;1;8118
907;50;0;0;1;8118
525;100;0;0;1;8118
44;100;0;0;1;8118
390;80;0;0;1;8118
305;50;0;0;1;8118
796;90;0;0;1;8118
139;100;0;0;1;8118
837;110;0;0;1;8118
548;100;0;0;1;8118
932;70;0;0;1;8118
536;100;0;0;1;8118
327;50;0;0;1;8118
720;100;0;0;1;8118
779;100;0;0;1;8118
145;102;0;0;1;8118
565;100;0;0;1;8118
565;50;0;0;1;8118
837;100;0;0;1;8118
907;50;0;0;1;8118
684;100;0;0;1;8118
932;100;0;0;1;8118
327;100;0;0;1;8118
284;100;0;0;1;8118
139;66;0;0;1;8118
252;100;0;0;1;8118
751;105;0;0;1;8118
907;68;0;0;1;8118
548;100;0;0;1;8118
327;53;0;0;1;8118
31;100;0;0;1;8118
44;100;0;0;1;8118
518;100;0;0;1;8118
158;99;0;0;1;8118
299;100;0;0;1;8118
907;50;0;0;1;8118
565;50;0;0;1;8118
39;100;0;0;1;8118
776;102;0;0;1;8118
390;100;0;0;1;8118
58;100;0;0;1;8118
544;100;0;0;1;8118
677;63;0;0;1;8118
525;100;0;0;1;8118
907;100;0;0;1;8118
379;110;0;0;1;8118
536;80;0;0;1;8118
837;100;0;0;1;8118
280;100;0;0;1;8118
548;100;0;0;1;8118
837;80;0;0;1;8118
684;100;0;0;1;8118
393;100;0;0;1;8118
972;100;0;0;1;8118
193;95;0;0;1;8118
909;90;0;0;1;8118
280;100;0;0;1;8118
673;50;0;0;1;8118
158;50;0;0;1;8118
497;100;0;0;1;8118
252;100;0;0;1;8118
572;100;0;0;1;8118
907;50;0;0;1;8118
380;145;0;0;1;8118
837;100;0;0;1;8118
562;100;0;0;1;8118
44;100;0;0;1;8118
779;116;0;0;1;8118
262;90;0;0;1;8118
871;100;0;0;1;8118
380;80;0;0;1;8118
208;60;0;0;1;8118
139;100;0;0;1;8118
69;50;0;0;1;8118
548;100;0;0;1;8118
944;100;0;0;1;8118
565;55;0;0;1;8118
544;100;0;0;1;8118
338;72;0;0;1;8118
909;53;0;0;1;8118
972;50;0;0;1;8118
777;100;0;0;1;8118
831;100;0;0;1;8118
544;50;0;0;1;8118
367;100;0;0;1;8118
907;100;0;0;1;8118
720;100;0;0;1;8118
912;50;0;0;1;8118
519;100;0;0;1;8118
23;100;0;0;1;8118
760;100;0;0;1;8118
280;100;0;0;1;8118
744;100;0;0;1;8118
44;100;0;0;1;8118
351;100;0;0;1;8118
380;100;0;0;1;8118
588;100;0;0;1;8118
139;100;0;0;1;8118
944;100;0;0;1;8118
907;50;0;0;1;8118
106;110;0;0;1;8118
380;50;0;0;1;8118
744;50;0;0;1;8118
44;90;0;0;1;8118
978;101;0;0;1;8118
837;50;0;0;1;8118
474;89;0;0;1;8118
133;91;0;0;1;8118
773;81;0;0;1;8118
44;50;0;0;1;8118
44;100;0;0;1;8118
380;140;0;0;1;8118
351;100;0;0;1;8118
837;117;0;0;1;8118
744;75;0;0;1;8118
252;100;0;0;1;8118
695;100;0;0;1;8118
548;100;0;0;1;8118
139;100;0;0;1;8118
944;100;0;0;1;8118
44;100;0;0;1;8118
931;50;0;0;1;8118
139;100;0;0;1;8118
907;50;0;0;1;8118
500;100;0;0;1;8118
85;100;0;0;1;8118
518;100;0;0;1;8118
972;100;0;0;1;8118
980;100;0;0;1;8118
720;100;0;0;1;8118
817;100;0;0;1;8118
776;50;0;0;1;8118
776;115;0;0;1;8118
548;100;0;0;1;8118
751;105;0;0;1;8118
776;95;0;0;1;8118
779;81;0;0;1;8118
684;100;0;0;1;8118
592;50;0;0;1;8118
972;50;0;0;1;8118
544;100;0;0;1;8118
14;100;0;0;1;8118
44;50;0;0;1;8118
497;101;0;0;1;8118
44;100;0;0;1;8118
356;100;0;0;1;8118
909;139;0;0;1;8118
380;70;0;0;1;8118
831;90;0;0;1;8118
720;100;0;0;1;8118
548;100;0;0;1;8118
684;100;0;0;1;8118
351;80;0;0;1;8118
139;100;0;0;1;8118
776;99;0;0;1;8118
514;50;0;0;1;8118
544;100;0;0;1;8118
172;100;0;0;1;8118
565;100;0;0;1;8118
716;100;0;0;1;8118
802;125;0;0;1;8118
565;55;0;0;1;8118
578;100;0;0;1;8118
944;100;0;0;1;8118
731;100;0;0;1;8118
23;143;0;0;1;8118
633;100;0;0;1;8118
911;105;0;0;1;8118
720;100;0;0;1;8118
548;100;0;0;1;8118
684;100;0;0;1;8118
944;50;0;0;1;8118
473;80;0;0;1;8118
837;100;0;0;1;8118
837;110;0;0;1;8118
44;100;0;0;1;8118
55;50;0;0;1;8118
518;50;0;0;1;8118
139;100;0;0;1;8118
544;100;0;0;1;8118
12;65;0;0;1;8118
737;50;0;0;1;8118
842;100;0;0;1;8118
380;90;0;0;1;8118
352;70;0;0;1;8118
497;103;0;0;1;8118
972;100;0;0;1;8118
831;100;0;0;1;8118
209;100;0;0;1;8118
837;100;0;0;1;8118
637;100;0;0;1;8118
23;100;0;0;1;8118
497;50;0;0;1;8118
76;100;0;0;1;8118
23;111;0;0;1;8118
837;80;0;0;1;8118
544;100;0;0;1;8118
380;140;0;0;1;8118
972;100;0;0;1;8118
139;100;0;0;1;8118
44;100;0;0;1;8118
83;50;0;0;1;8118
744;120;0;0;1;8118
885;100;0;0;1;8118
390;71;0;0;1;8118
565;100;0;0;1;8118
158;100;0;0;1;8118
565;50;0;0;1;8118
972;60;0;0;1;8118
907;50;0;0;1;8118
744;73;0;0;1;8118
605;100;0;0;1;8118
31;50;0;0;1;8118
380;145;0;0;1;8118
963;60;0;0;1;8118
565;50;0;0;1;8118
972;100;0;0;1;8118
352;99;0;0;1;8118
926;80;0;0;1;8118
817;100;0;0;1;8118
837;50;0;0;1;8118
497;100;0;0;1;8118
44;100;0;0;1;8118
133;91;0;0;1;8118
776;105;0;0;1;8118
720;100;0;0;1;8118
851;50;0;0;1;8118
351;100;0;0;1;8118
637;100;0;0;1;8118
351;100;0;0;1;8118
744;100;0;0;1;8118
731;100;0;0;1;8118
390;90;0;0;1;8118
139;100;0;0;1;8118
351;80;0;0;1;8118
684;100;0;0;1;8118
622;100;0;0;1;8118
12;100;0;0;1;8118
637;30;0;0;0;8432
208;30;0;0;0;8432
637;30;0;0;0;8432
47;0;40;0;0;8432
541;38;0;0;0;8432
909;30;0;0;0;8432
599;0;50;0;-1;8438
461;0;125;0;-1;8438
421;0;100;0;-1;8438
795;0;100;0;-1;8438
390;0;100;0;-1;8438
417;0;50;0;-1;8438
980;0;50;0;-1;8438
856;0;100;0;-1;8438
190;0;100;0;-1;8438
518;0;100;0;-1;8438
548;0;100;0;-1;8438
548;0;100;0;-1;8438
932;0;100;0;-1;8438
167;0;100;0;-1;8438
980;0;100;0;-1;8438
157;0;100;0;-1;8438
544;0;100;0;-1;8438
496;0;100;0;-1;8438
133;0;91;0;-1;8438
502;0;100;0;-1;8438
828;0;125;0;-1;8438
209;0;100;0;-1;8438
44;0;100;0;-1;8438
544;0;100;0;-1;8438
514;0;100;0;-1;8438
521;0;73;0;-1;8438
44;0;100;0;-1;8438
162;0;100;0;-1;8438
50;0;108;0;-1;8438
44;0;100;0;-1;8438
448;0;50;0;-1;8438
445;0;100;0;-1;8438
229;0;50;0;-1;8438
31;0;50;0;-1;8438
634;0;57;0;-1;8438
52;0;65;0;-1;8438
817;0;100;0;-1;8438
272;0;50;0;-1;8438
699;0;100;0;-1;8438
139;0;100;0;-1;8438
677;0;105;0;-1;8438
31;0;100;0;-1;8438
474;0;50;0;-1;8438
97;0;50;0;-1;8438
47;0;52;0;-1;8438
989;0;100;0;-1;8438
157;0;100;0;-1;8438
751;0;100;0;-1;8438
390;0;80;0;-1;8438
47;0;100;0;-1;8438
972;0;50;0;-1;8438
612;0;72;0;-1;8438
744;0;100;0;-1;8438
907;0;50;0;-1;8438
261;0;115;0;-1;8438
637;0;50;0;-1;8438
344;0;50;0;-1;8438
536;0;125;0;-1;8438
574;0;50;0;-1;8438
565;0;100;0;-1;8438
80;0;125;0;-1;8438
972;0;60;0;-1;8438
139;0;100;0;-1;8438
14;0;100;0;-1;8438
139;0;110;0;-1;8438
907;0;50;0;-1;8438
544;0;100;0;-1;8438
296;0;50;0;-1;8438
748;0;80;0;-1;8438
47;0;63;0;-1;8438
178;0;199;0;-2;8508
587;0;173;0;-2;8508
518;0;150;0;-2;8508
497;0;200;0;-2;8508
634;0;200;0;-2;8508
841;0;200;0;-2;8508
622;0;200;0;-2;8508
548;0;200;0;-2;8508
837;0;200;0;-2;8508
75;0;200;0;-2;8508
23;0;200;0;-2;8508
137;0;200;0;-2;8508
648;0;200;0;-2;8508
831;0;200;0;-2;8508
786;0;200;0;-2;8508
560;0;150;0;-2;8508
553;0;200;0;-2;8508
980;0;200;0;-2;8508
831;0;200;0;-2;8508
60;0;200;0;-2;8508
637;0;200;0;-2;8508
786;0;200;0;-2;8508
421;0;200;0;-2;8508
907;0;200;0;-2;8508
795;0;200;0;-2;8508
689;0;200;0;-2;8508
795;0;200;0;-2;8508
980;0;200;0;-2;8508
795;0;200;0;-2;8508
196;0;198;0;-2;8508
795;0;200;0;-2;8508
47;0;200;0;-2;8508
23;0;200;0;-2;8508
664;0;200;0;-2;8508
722;0;200;0;-2;8508
379;0;200;0;-2;8508
23;0;200;0;-2;8508
82;0;200;0;-2;8508
449;0;200;0;-2;8508
688;0;200;0;-2;8508
724;0;200;0;-2;8508
644;0;200;0;-2;8508
666;0;200;0;-2;8508
744;0;200;0;-2;8508
972;0;150;0;-2;8508
187;0;200;0;-2;8508
932;0;200;0;-2;8508
31;0;200;0;-2;8508
731;0;300;0;-3;8556
261;0;340;0;-3;8556
987;0;300;0;-3;8556
982;0;300;0;-3;8556
525;0;300;0;-3;8556
16;0;270;0;-3;8556
898;0;300;0;-3;8556
898;0;260;0;-3;8556
355;0;320;0;-3;8556
783;0;300;0;-3;8556
435;0;300;0;-3;8556
776;0;250;0;-3;8556
790;0;300;0;-3;8556
47;0;250;0;-3;8556
565;0;340;0;-3;8556
123;0;311;0;-3;8556
515;0;336;0;-3;8556
158;0;300;0;-3;8556
972;0;250;0;-3;8556
915;0;300;0;-3;8556
186;0;250;0;-3;8556
285;0;327;0;-3;8556
309;0;250;0;-3;8556
449;0;300;0;-3;8556
852;0;300;0;-3;8556
380;0;300;0;-3;8556
972;0;300;0;-3;8556
2;0;250;0;-3;8556
926;0;325;0;-3;8556
510;0;250;0;-3;8556
318;0;294;0;-3;8556
112;0;300;0;-3;8556
518;0;300;0;-3;8556
700;0;300;0;-3;8556
885;0;300;0;-3;8556
547;0;300;0;-3;8556
634;0;300;0;-3;8556
97;0;300;0;-3;8556
70;0;300;0;-3;8556
296;0;300;0;-3;8556
581;0;300;0;-3;8556
32;0;300;0;-3;8556
393;0;300;0;-3;8556
565;0;300;0;-3;8556
633;0;400;0;-4;8600
473;0;400;0;-4;8600
587;0;400;0;-4;8600
634;0;400;0;-4;8600
246;0;360;0;-4;8600
380;0;400;0;-4;8600
342;0;400;0;-4;8600
421;0;440;0;-4;8600
99;0;369;0;-4;8600
365;0;350;0;-4;8600
980;0;400;0;-4;8600
852;0;350;0;-4;8600
390;0;350;0;-4;8600
380;0;380;0;-4;8600
827;0;400;0;-4;8600
193;0;400;0;-4;8600
755;0;400;0;-4;8600
532;0;350;0;-4;8600
572;0;400;0;-4;8600
62;0;380;0;-4;8600
518;0;360;0;-4;8600
418;0;350;0;-4;8600
763;0;351;0;-4;8600
927;0;400;0;-4;8600
296;0;416;0;-4;8600
412;0;400;0;-4;8600
587;0;500;0;-5;8626
534;0;500;0;-5;8626
299;0;500;0;-5;8626
187;0;500;0;-5;8626
845;0;499;0;-5;8626
944;0;500;0;-5;8626
944;0;500;0;-5;8626
190;0;500;0;-5;8626
330;0;500;0;-5;8626
563;0;500;0;-5;8626
967;0;500;0;-5;8626
448;0;500;0;-5;8626
765;0;500;0;-5;8626
190;0;521;0;-5;8626
817;0;500;0;-5;8626
729;0;500;0;-5;8626
461;0;500;0;-5;8626
336;0;500;0;-5;8626
934;0;500;0;-5;8626
795;0;500;0;-5;8626
912;0;500;0;-5;8626
855;0;500;0;-5;8626
982;0;459;0;-5;8626
844;0;500;0;-5;8626
140;0;500;0;-5;8626
972;0;500;0;-5;8626
458;0;500;0;-5;8626
731;0;500;0;-5;8626
85;0;500;0;-5;8626
944;0;510;0;-5;8626
557;0;500;0;-5;8626
187;0;500;0;-5;8626
435;0;500;0;-5;8626
63;0;500;0;-5;8626
982;0;500;0;-5;8626
572;0;500;0;-5;8626
222;0;500;0;-5;8626
140;0;500;0;-5;8626
788;0;500;0;-5;8626
745;0;500;0;-5;8626
617;0;500;0;-5;8626
71;0;500;0;-5;8626
505;0;500;0;-5;8626
563;0;500;0;-5;8626
907;0;500;0;-5;8626
390;0;500;0;-5;8626
654;0;500;0;-5;8626
193;0;500;0;-5;8626
657;0;500;0;-5;8626
844;0;500;0;-5;8626
625;0;500;0;-5;8626
471;0;500;0;-5;8626
961;0;500;0;-5;8626
907;0;500;0;-5;8626
47;0;500;0;-5;8626
508;0;500;0;-5;8626
604;0;500;0;-5;8626
913;0;500;0;-5;8626
518;0;500;0;-5;8626
379;0;500;0;-5;8626
776;0;500;0;-5;8626
502;0;500;0;-5;8626
947;0;500;0;-5;8626
667;0;500;0;-5;8626
777;0;500;0;-5;8626
230;0;500;0;-5;8626
613;0;500;0;-5;8626
31;0;500;0;-5;8626
33;0;500;0;-5;8626
634;0;500;0;-5;8626
560;0;500;0;-5;8626
615;0;500;0;-5;8626
618;0;500;0;-5;8626
421;0;500;0;-5;8626
273;0;500;0;-5;8626
927;0;500;0;-5;8626
649;0;500;0;-5;8626
553;0;500;0;-5;8626
837;0;475;0;-5;8626
884;0;500;0;-5;8626
97;0;500;0;-5;8626
941;0;500;0;-5;8626
660;0;510;0;-5;8626
854;0;500;0;-5;8626
689;0;500;0;-5;8626
831;0;450;0;-5;8626
525;0;450;0;-5;8626
831;0;500;0;-5;8626
587;0;500;0;-5;8626
450;0;500;0;-5;8626
190;0;500;0;-5;8626
672;0;500;0;-5;8626
749;0;500;0;-5;8626
47;0;500;0;-5;8626
380;0;500;0;-5;8626
190;0;500;0;-5;8626
517;0;500;0;-5;8626
408;0;500;0;-5;8626
613;0;500;0;-5;8626
805;0;468;0;-5;8626
12;0;480;0;-5;8626
125;0;500;0;-5;8626
536;0;500;0;-5;8626
795;0;500;0;-5;8626
422;0;500;0;-5;8626
548;0;500;0;-5;8626
583;0;494;0;-5;8626
795;0;500;0;-5;8626
946;0;500;0;-5;8626
24;0;500;0;-5;8626
784;0;500;0;-5;8626
628;0;500;0;-5;8626
5;0;500;0;-5;8626
525;0;500;0;-5;8626
730;0;500;0;-5;8626
586;0;500;0;-5;8626
934;0;500;0;-5;8626
408;0;500;0;-5;8626
536;0;500;0;-5;8626
560;0;550;0;-6;8745
515;0;600;0;-6;8745
190;0;600;0;-6;8745
907;0;550;0;-6;8745
102;0;600;0;-6;8745
628;0;550;0;-6;8745
601;0;604;0;-6;8745
262;0;600;0;-6;8745
694;0;550;0;-6;8745
380;0;600;0;-6;8745
547;0;600;0;-6;8745
274;0;600;0;-6;8745
972;0;600;0;-6;8745
989;0;600;0;-6;8745
944;0;600;0;-6;8745
78;0;550;0;-6;8745
484;0;582;0;-6;8745
855;0;600;0;-6;8745
759;0;550;0;-6;8745
262;0;550;0;-6;8745
130;0;719;0;-7;8765
400;0;680;0;-7;8765
474;0;650;0;-7;8765
625;0;700;0;-7;8765
922;0;700;0;-7;8765
831;0;686;0;-7;8765
637;0;700;0;-7;8765
125;0;700;0;-7;8765
968;0;688;0;-7;8765
120;0;700;0;-7;8765
164;0;815;0;-8;8775
433;0;800;0;-8;8775
370;0;800;0;-8;8775
637;0;750;0;-8;8775
850;0;750;0;-8;8775
12;0;805;0;-8;8775
245;0;846;0;-8;8775
850;0;750;0;-8;8775
201;0;760;0;-8;8775
280;0;800;0;-8;8775
372;0;900;0;-9;8785
82;0;900;0;-9;8785
637;0;875;0;-9;8785
766;0;946;0;-9;8785
972;0;900;0;-9;8785
352;0;873;0;-9;8785
760;0;900;0;-9;8785
972;0;943;0;-9;8785
97;0;1040;0;-10;8793
99;0;1000;0;-10;8793
246;0;1000;0;-10;8793
16;0;1000;0;-10;8793
890;0;1000;0;-10;8793
660;0;1000;0;-10;8793
972;0;1000;0;-10;8793
368;0;1000;0;-10;8793
397;0;1000;0;-10;8793
353;0;1000;0;-10;8793
394;0;1000;0;-10;8793
26;0;1000;0;-10;8793
453;0;975;0;-10;8793
604;0;1000;0;-10;8793
628;0;1000;0;-10;8793
201;0;1000;0;-10;8793
518;0;1000;0;-10;8793
690;0;1000;0;-10;8793
251;0;1000;0;-10;8793
695;0;1000;0;-10;8793
632;0;1000;0;-10;8793
47;0;1000;0;-10;8793
731;0;1000;0;-10;8793
517;0;1000;0;-10;8793
628;0;1000;0;-10;8793
588;0;1000;0;-10;8793
641;0;1000;0;-10;8793
151;0;1000;0;-10;8793
248;0;1000;0;-10;8793
106;0;1000;0;-10;8793
518;0;1000;0;-10;8793
968;0;1000;0;-10;8793
633;0;1000;0;-10;8793
514;0;1000;0;-10;8793
836;0;1000;0;-10;8793
930;0;1000;0;-10;8793
980;0;1000;0;-10;8793
24;0;1000;0;-10;8793
922;0;1000;0;-10;8793
47;0;1000;0;-10;8793
296;0;1000;0;-10;8793
97;0;1000;0;-10;8793
356;0;1000;0;-10;8793
931;0;950;0;-10;8793
17;0;1000;0;-10;8793
28;0;1000;0;-10;8793
283;0;1000;0;-10;8793
852;0;1000;0;-10;8793
158;0;1000;0;-10;8793
11;0;1000;0;-10;8793
802;0;1000;0;-10;8793
429;0;950;0;-10;8793
514;0;1000;0;-10;8793
64;0;1000;0;-10;8793
185;0;1000;0;-10;8793
573;0;1023;0;-10;8793
920;0;1000;0;-10;8793
852;0;1000;0;-10;8793
318;0;1000;0;-10;8793
740;0;1000;0;-10;8793
634;0;1000;0;-10;8793
337;0;1000;0;-10;8793
122;0;1000;0;-10;8793
934;0;1000;0;-10;8793
174;0;1000;0;-10;8793
548;0;1000;0;-10;8793
850;0;1000;0;-10;8793
422;0;1000;0;-10;8793
283;0;1000;0;-10;8793
637;0;1000;0;-10;8793
421;0;1000;0;-10;8793
436;0;1000;0;-10;8793
644;0;1000;0;-10;8793
989;0;1000;0;-10;8793
492;0;1000;0;-10;8793
875;0;1000;0;-10;8793
600;0;1000;0;-10;8793
163;0;1000;0;-10;8793
688;0;1000;0;-10;8793
936;0;1000;0;-10;8793
888;0;1000;0;-10;8793
302;0;1000;0;-10;8793
632;0;1000;0;-10;8793
568;0;1000;0;-10;8793
815;0;1000;0;-10;8793
74;0;1000;0;-10;8793
517;0;1000;0;-10;8793
380;0;1000;0;-10;8793
283;0;1000;0;-10;8793
867;0;1000;0;-10;8793
959;0;1000;0;-10;8793
200;0;1000;0;-10;8793
944;0;1000;0;-10;8793
399;0;1000;0;-10;8793
844;0;1000;0;-10;8793
702;0;1000;0;-10;8793
783;0;1000;0;-10;8793
989;0;1000;0;-10;8793
723;0;1000;0;-10;8793
97;0;1000;0;-10;8793
628;0;1000;0;-10;8793
851;0;1000;0;-10;8793
280;0;1000;0;-10;8793
795;0;1000;0;-10;8793
148;0;1000;0;-10;8793
162;0;1000;0;-10;8793
421;0;1000;0;-10;8793
710;0;1000;0;-10;8793
644;0;1000;0;-10;8793
421;0;1000;0;-10;8793
972;0;975;0;-10;8793
784;0;1000;0;-10;8793
39;0;1000;0;-10;8793
420;0;1000;0;-10;8793
903;0;1000;0;-10;8793
613;0;1000;0;-10;8793
448;0;1000;0;-10;8793
407;0;1000;0;-10;8793
795;0;1000;0;-10;8793
633;0;1000;0;-10;8793
464;0;1000;0;-10;8793
74;0;1000;0;-10;8793
637;0;1000;0;-10;8793
796;0;1000;0;-10;8793
751;0;1000;0;-10;8793
932;0;1003;0;-10;8793
634;0;1000;0;-10;8793
148;0;1000;0;-10;8793
162;0;1000;0;-10;8793
931;0;1000;0;-10;8793
421;0;1000;0;-10;8793
559;0;1000;0;-10;8793
47;0;1000;0;-10;8793
314;0;999;0;-10;8793
82;0;1000;0;-10;8793
299;0;1000;0;-10;8793
918;0;1000;0;-10;8793
473;0;1000;0;-10;8793
819;0;1000;0;-10;8793
518;0;1000;0;-10;8793
739;0;1000;0;-10;8793
97;0;1000;0;-10;8793
280;0;1000;0;-10;8793
114;0;1000;0;-10;8793
625;0;950;0;-10;8793
144;0;1100;0;-11;8938
854;0;1050;0;-11;8938
790;0;1100;0;-11;8938
341;0;1100;0;-11;8938
157;0;1100;0;-11;8938
407;0;1100;0;-11;8938
245;0;1100;0;-11;8938
829;0;1100;0;-11;8938
797;0;1100;0;-11;8938
663;0;1050;0;-11;8938
776;0;1100;0;-11;8938
122;0;1100;0;-11;8938
208;0;1100;0;-11;8938
558;0;1100;0;-11;8938
47;0;1111;0;-11;8938
536;0;1100;0;-11;8938
400;0;1100;0;-11;8938
133;0;1100;0;-11;8938
5;0;1100;0;-11;8938
412;0;1200;0;-12;8957
678;0;1200;0;-12;8957
423;0;1200;0;-12;8957
733;0;1200;0;-12;8957
433;0;1200;0;-12;8957
99;0;1200;0;-12;8957
435;0;1200;0;-12;8957
763;0;1275;0;-13;8964
226;0;1259;0;-13;8964
950;0;1258;0;-13;8964
31;0;1300;0;-13;8964
929;0;1300;0;-13;8964
58;0;1260;0;-13;8964
978;0;1300;0;-13;8964
296;0;1250;0;-13;8964
471;0;1250;0;-13;8964
759;0;1250;0;-13;8964
367;0;1320;0;-13;8964
907;0;1400;0;-14;8975
478;0;1409;0;-14;8975
854;0;1445;0;-14;8975
164;0;1400;0;-14;8975
412;0;1400;0;-14;8975
719;0;1402;0;-14;8975
466;0;1400;0;-14;8975
565;0;1400;0;-14;8975
31;0;1422;0;-14;8975
215;0;1401;0;-14;8975
760;0;1375;0;-14;8975
989;0;1500;0;-15;8986
659;0;1500;0;-15;8986
352;0;1500;0;-15;8986
157;0;1500;0;-15;8986
795;0;1500;0;-15;8986
71;0;1500;0;-15;8986
777;0;1500;0;-15;8986
514;0;1500;0;-15;8986
747;0;1500;0;-15;8986
93;0;1500;0;-15;8986
795;0;1500;0;-15;8986
202;0;1500;0;-15;8986
549;0;1500;0;-15;8986
379;0;1500;0;-15;8986
97;0;1500;0;-15;8986
218;0;1500;0;-15;8986
628;0;1500;0;-15;8986
16;0;1500;0;-15;8986
168;0;1500;0;-15;8986
684;0;1500;0;-15;8986
85;0;1500;0;-15;8986
946;0;1500;0;-15;8986
784;0;1500;0;-15;8986
196;0;1500;0;-15;8986
352;0;1500;0;-15;8986
909;0;1500;0;-15;8986
321;0;1500;0;-15;8986
871;0;1500;0;-15;8986
9;0;1485;0;-15;8986
825;0;1500;0;-15;8986
934;0;1500;0;-15;8986
978;0;1500;0;-15;8986
850;0;1500;0;-15;8986
852;0;1612;0;-16;9019
916;0;1618;0;-16;9019
274;0;1614;0;-16;9019
850;0;1600;0;-16;9019
9;0;1647;0;-16;9019
836;0;1600;0;-16;9019
632;0;1561;0;-16;9019
972;0;1550;0;-16;9019
435;0;1600;0;-16;9019
31;0;1596;0;-16;9019
471;0;1569;0;-16;9019
679;0;1565;0;-16;9019
852;0;1603;0;-16;9019
9;0;1550;0;-16;9019
64;0;1600;0;-16;9019
412;0;1700;0;-17;9034
76;0;1659;0;-17;9034
325;0;1650;0;-17;9034
47;0;1700;0;-17;9034
47;0;1650;0;-17;9034
412;0;1700;0;-17;9034
438;0;1650;0;-17;9034
168;0;1700;0;-17;9034
502;0;1650;0;-17;9034
719;0;1700;0;-17;9034
12;0;1800;0;-18;9044
677;0;1770;0;-18;9044
682;0;1800;0;-18;9044
296;0;1750;0;-18;9044
907;0;1801;0;-18;9044
588;0;1800;0;-18;9044
831;0;1800;0;-18;9044
548;0;1800;0;-18;9044
11;0;1800;0;-18;9044
386;0;1822;0;-18;9044
567;0;1834;0;-18;9044
574;0;1851;0;-19;9055
916;0;1944;0;-19;9055
660;0;1900;0;-19;9055
47;0;1900;0;-19;9055
450;0;1900;0;-19;9055
907;0;1886;0;-19;9055
612;0;1884;0;-19;9055
302;0;2000;0;-20;9062
272;0;2000;0;-20;9062
618;0;2000;0;-20;9062
940;0;2000;0;-20;9062
380;0;2000;0;-20;9062
514;0;2000;0;-20;9062
142;0;2000;0;-20;9062
518;0;2000;0;-20;9062
934;0;2000;0;-20;9062
299;0;2000;0;-20;9062
568;0;2000;0;-20;9062
888;0;2000;0;-20;9062
318;0;2000;0;-20;9062
93;0;2000;0;-20;9062
608;0;2000;0;-20;9062
567;0;2000;0;-20;9062
829;0;2000;0;-20;9062
207;0;2000;0;-20;9062
190;0;2000;0;-20;9062
502;0;2000;0;-20;9062
614;0;2000;0;-20;9062
450;0;2000;0;-20;9062
604;0;2000;0;-20;9062
618;0;2000;0;-20;9062
246;0;2000;0;-20;9062
598;0;2000;0;-20;9062
11;0;2000;0;-20;9062
760;0;2000;0;-20;9062
920;0;2000;0;-20;9062
845;0;1999;0;-20;9062
18;0;2000;0;-20;9062
107;0;2000;0;-20;9062
421;0;2000;0;-20;9062
934;0;2000;0;-20;9062
448;0;2000;0;-20;9062
47;0;2000;0;-20;9062
860;0;2000;0;-20;9062
553;0;2000;0;-20;9062
766;0;2000;0;-20;9062
565;0;2000;0;-20;9062
788;0;2000;0;-20;9062
508;0;2000;0;-20;9062
31;0;2000;0;-20;9062
50;0;2000;0;-20;9062
9;0;2000;0;-20;9062
445;0;2000;0;-20;9062
824;0;2000;0;-20;9062
587;0;2000;0;-20;9062
342;0;2000;0;-20;9062
190;0;2000;0;-20;9062
930;0;2000;0;-20;9062
565;0;2000;0;-20;9062
837;0;2000;0;-20;9062
920;0;2000;0;-20;9062
245;0;2000;0;-20;9062
863;0;2000;0;-20;9062
193;0;2000;0;-20;9062
934;0;2000;0;-20;9062
759;0;1990;0;-20;9062
60;0;2000;0;-20;9062
708;0;2000;0;-20;9062
390;0;2000;0;-20;9062
39;0;2000;0;-20;9062
47;0;2000;0;-20;9062
618;0;2000;0;-20;9062
9;0;2000;0;-20;9062
625;0;2000;0;-20;9062
666;0;2000;0;-20;9062
351;0;2000;0;-20;9062
514;0;2000;0;-20;9062
2;0;2000;0;-20;9062
852;0;2000;0;-20;9062
900;0;2000;0;-20;9062
798;0;2000;0;-20;9062
162;0;2000;0;-20;9062
618;0;2000;0;-20;9062
9;0;1989;0;-20;9062
922;0;2000;0;-20;9062
985;0;2000;0;-20;9062
